Entry	Araport
Q0WVI9	
Q0WVJ0	
Q0WVJ1	AT2G36480;
Q0WVJ3	
Q0WVJ6	AT1G69550;
Q0WVJ7	AT3G52050;
Q0WVK6	
Q0WVL0	AT5G48610;
Q0WVL1	
Q0WVL3	
Q0WVL5	
Q0WVL8	AT2G27980;
Q0WVM6	
Q0WVN2	
Q0WVP2	AT1G13410;
Q0WVP5	
Q0WVP8	AT1G63860;
Q0WVQ5	AT1G64625;
Q0WVQ8	
Q0WVQ9	
Q0WVR0	AT1G24490;
Q0WVR1	
Q0WVR3	AT2G25420;
Q0WVR9	
Q0WVS0	
Q0WVS2	
Q0WVS3	
Q0WVU5	
Q0WVU7	AT1G65280;
Q0WVU9	
Q0WVV5	
Q0WVV9	
Q0WVW1	
Q0WVW4	AT3G32940;
Q0WVW6	AT1G66540;
Q0WVX0	AT2G12550;
Q0WVX2	AT3G22410;
Q0WVX3	
Q0WVX6	AT5G44050;
Q0WVY5	
Q0WVY6	AT4G22860;
Q0WVZ4	
Q0WVZ6	AT5G59480;
Q0WVZ7	AT5G20660;
Q0WW05	
Q0WW11	
Q0WW15	
Q0WW19	
Q0WW23	AT2G28320;
Q0WW25	AT5G04140;
Q0WW28	
Q0WW31	
Q0WW39	
Q0WW40	AT1G16250;
Q0WW44	AT5G20590;
Q0WW45	AT1G59740;
Q0WW46	
Q0WW53	
Q0WW54	AT2G22720;
Q0WW58	
Q0WW67	
Q0WW72	
Q0WW73	
Q0WW74	
Q0WW83	
Q0WW87	
Q0WW94	
Q0WW99	AT1G10500;
Q0WWA1	
Q0WWB3	
Q0WWB8	
Q0WWC4	
Q0WWC5	
Q0WWD3	
Q0WWD6	
Q0WWD8	AT3G57630;
Q0WWE4	
Q0WWE7	
Q0WWF1	
Q0WWG5	
Q0WWG7	
Q0WWG9	
Q0WWH3	
Q0WWI1	
Q0WWI8	
Q0WWJ3	
Q0WWJ5	AT2G39950;
Q0WWM0	
Q0WWM1	
Q0WWM2	
Q0WWM6	
Q0WWM8	AT5G52910;
Q0WWN1	
Q0WWN4	
Q0WWN5	
Q0WWP9	
Q0WWQ3	
Q0WWQ4	
Q0WWQ7	
Q0WWR0	
Q0WWR4	
Q0WWS0	
Q0WWS1	
Q0WWS3	
Q0WWS4	
Q0WWS7	
Q0WWS8	
Q0WWS9	
Q0WWT0	
Q0WWT8	
Q0WWU0	AT5G42280;
Q0WWU1	
Q0WWU5	
Q0WWU6	
Q0WWV1	
Q0WWV6	
Q0WWV8	
Q0WWW3	
Q0WWX4	
Q0WWY0	
Q0WWY1	
Q0WWY5	
Q0WWZ0	
Q0WWZ1	
Q0WWZ2	
Q0WWZ9	
Q0WX01	
Q147F2	
Q147F4	AT3G01890;
Q147F7	
Q147G2	
Q147H2	AT3G52050;
Q147I3	AT4G19140;
Q147J7	
Q147K0	
Q147K6	
Q147K7	AT5G52975;
Q147L2	
Q147M1	
Q147M2	
Q147M4	
Q147N6	
Q147N7	
Q147P4	AT3G50040;
Q147P6	
Q147P9	
Q147Q9	
Q147R7	
Q147R9	
Q15ED8	
Q15ED9	
Q15EE1	
Q15EE2	
Q15EE4	
Q15EE5	
Q15EE6	
Q15EE7	
Q15EF1	
Q15EF9	
Q15EG2	
Q15EG5	
Q19D51	
Q19D52	
Q19D53	
Q19D54	
Q19D55	
Q19D56	
Q19D60	
Q19D65	
Q19D69	
Q19D76	
Q19D84	
Q19D86	
Q19D92	
Q19DB2	
Q19DB4	
Q19DB7	
Q19DB9	
Q19DC2	
Q19DC5	
Q19DD5	
Q19DE0	
Q19DE2	
Q19DE6	
Q19DE7	
Q19DE8	
Q19DE9	
Q19DF0	
Q19DF1	
Q19DF5	
Q19DF9	
Q19DG0	
Q19DG1	
Q19DG4	
Q19DG9	
Q19DI1	
Q19DK6	
Q19DK7	
Q19DK9	
Q19DL0	
Q19DL1	
Q19DL5	
Q19DM1	
Q19DM2	
Q19DM3	
Q19DM4	
Q19DM5	
Q19DM6	
Q19DM9	
Q19DN0	
Q19DN3	
Q19DN4	
Q19DP3	
Q19DQ1	
Q19DQ3	
Q19DR2	
Q19DR7	
Q19DR8	
Q19DR9	
Q19DU0	
Q19DU4	
Q19DV1	
Q19DV2	
Q19DV3	
Q19DV8	
Q19DX5	
Q19DX8	
Q19DY8	
Q19DZ7	
Q19E08	
Q19E13	
Q19E17	
Q19E29	
Q19E38	
Q19E39	
Q19E40	
Q19E41	
Q19E43	
Q19E45	
Q19E50	
Q19E51	
Q19E52	
Q19E53	
Q19E54	
Q19E55	
Q19E56	
Q19E57	
Q19E60	
Q19E62	
Q19E63	
Q19E65	
Q19E68	
Q19E69	
Q19E70	
Q19E73	
Q19E81	
Q19E84	
Q19E86	
Q19E89	
Q19E94	
Q19E95	
Q19E98	
Q19E99	
Q19EA1	
Q19EA2	
Q19EA3	
Q19EA4	
Q19EA5	
Q19EA6	
Q19EA7	
Q19EA8	
Q19EA9	
Q19EB0	
Q19EB1	
Q19EB2	
Q19EB3	
Q19EB7	
Q19EB8	
Q19EC3	
Q19EC5	
Q19EC9	
Q19ED1	
Q19ED3	
Q19ED5	
Q19ED8	
Q19ED9	
Q19EE0	
Q19EE1	
Q19EE3	
Q19EE6	
Q19EE9	
Q19EF1	
Q19EF2	
Q19EF4	
Q19EF5	
Q19EG0	
Q19EG1	
Q19EG2	
Q19EG3	
Q19EG6	
Q19EH8	
Q19EI4	
Q19EI8	
Q19EK3	
Q19EK7	
Q19EK9	
Q19EL5	
Q19EP9	
Q19EQ0	
Q19EQ4	
Q19EQ9	
Q19ER9	
Q19ES4	
Q19ET1	
Q19EW5	
Q19EY0	
Q19EY1	
Q19EY2	
Q19EY8	
Q19EZ1	
Q19EZ5	
Q19EZ8	
Q19F02	
Q19F06	
Q19F16	
Q19F23	
Q19F42	
Q19F43	
Q19F71	
Q19F72	
Q19F74	
Q19F75	
Q19F76	
Q19F78	
Q19F81	
Q19F82	
Q19F83	
Q19F84	
Q19F85	
Q19F89	
Q19F90	
Q19F91	
Q19F92	
Q19F93	
Q19F94	
Q19F96	
Q19F98	
Q19FA1	
Q19FA2	
Q19FA6	
Q19FA7	
Q19FB1	
Q19FB5	
Q19FB6	
Q19FB7	
Q19FB8	
Q19FC2	
Q19FC3	
Q19FC5	
Q19FC6	
Q19FD1	
Q19FE3	
Q19FE6	
Q19FF0	
Q19FF2	
Q19FF9	
Q19FG0	
Q19FG1	
Q19FG2	
Q19FG3	
Q19FG4	
Q19FG7	
Q19FG8	
Q19FG9	
Q19FH2	
Q19FH5	
Q19FH6	
Q19FH7	
Q19FH8	
Q19FH9	
Q19FI0	
Q19FI6	
Q19FI8	
Q19FI9	
Q19FJ1	
Q19FJ2	
Q19FJ7	
Q19FK6	
Q19FL0	
Q19FL3	
Q19FL5	
Q19FM3	
Q19FM8	
Q19FM9	
Q19FN0	
Q19FN1	
Q19FN8	
Q19FN9	
Q19FP3	
Q19FQ3	
Q19FQ4	
Q19FS5	
Q19FU5	
Q19FU7	
Q19FW1	
Q19FW2	
Q19FW3	
Q19FW4	
Q19FW5	
Q19FW6	
Q19FW7	
Q19FW8	
Q19FX1	
Q19FX2	
Q19FX3	
Q19FX4	
Q19FX8	
Q19FY0	
Q19FY2	
Q19FY3	
Q19FY5	
Q19FY9	
Q19G00	
Q19G01	
Q19G02	
Q19G04	
Q19G05	
Q19G10	
Q19G12	
Q19G14	
Q19G20	
Q19G21	
Q19G24	
Q19G25	
Q19G28	
Q19G30	
Q19G31	
Q19G32	
Q19G39	
Q19G44	
Q19G45	
Q19G47	
Q19G62	
Q19G73	
Q19GB3	
Q19GC5	
Q19GC8	
Q19GD0	
Q19GD3	
Q19GD8	
Q19GE7	
Q19GG0	
Q19GG1	
Q19GG8	
Q19GI2	
Q19GI4	
Q19GI7	
Q19GK1	
Q19GK2	
Q19GK5	
Q19GL1	
Q19GL5	
Q19GM5	
Q19GM6	
Q19GM7	
Q19GM8	
Q19GN1	
Q19GN5	
Q19GN6	
Q19GN7	
Q19GN8	
Q19GN9	
Q19GQ9	
Q19GR3	
Q19GS1	
Q19GS7	
Q19GS9	
Q19GT0	
Q19GT1	
Q19GT2	
Q19GT3	
Q19GT5	
Q19GT6	
Q19GT7	
Q19GT8	
Q19GT9	
Q19GU2	
Q19GU3	
Q19GU5	
Q19GU7	
Q19GU8	
Q19GV0	
Q19GV1	
Q19GV2	
Q19GV8	
Q19GW0	
Q19GW6	
Q19GW8	
Q19GW9	
Q19GX0	
Q19GX2	
Q19GX3	
Q19GX4	
Q19GX5	
Q19GY1	
Q19GY2	
Q19GY4	
Q19GY6	
Q19GY8	
Q19GY9	
Q19GZ0	
Q19GZ3	
Q19GZ6	
Q19GZ8	
Q19GZ9	
Q19H00	
Q19H01	
Q19H03	
Q19H04	
Q19H06	
Q19H08	
Q19H10	
Q19H11	
Q19H14	
Q19H15	
Q19H18	
Q19H20	
Q19H21	
Q19H22	
Q19H25	
Q19H26	
Q19H29	
Q19H32	
Q19H39	
Q19H46	
Q19H64	
Q19HA5	
Q19HA6	
Q19HB5	
Q19HB6	
Q19HB8	
Q19HD4	
Q19HE2	
Q19HE9	
Q19HF0	
Q19HF7	
Q19HJ5	
Q19HJ6	
Q19HJ8	
Q19HJ9	
Q19HK0	
Q19HK1	
Q19HK2	
Q19HK3	
Q19HK5	
Q19HK7	
Q19HK8	
Q19HL1	
Q19HL2	
Q19HL3	
Q19HL4	
Q19HL9	
Q19HM0	
Q19HM1	
Q19HM4	
Q19HM7	
Q19HM9	
Q19HN4	
Q19HQ0	
Q19HQ2	
Q19HQ5	
Q19HQ7	
Q19HQ9	
Q19HR4	
Q19HR7	
Q19HS1	
Q19HS6	
Q19HS9	
Q19HT0	
Q19HT1	
Q19HT2	
Q19HT3	
Q19HT4	
Q19HT5	
Q19HT6	
Q19HT7	
Q19HT9	
Q19HU0	
Q19HU1	
Q19HU2	
Q19HU3	
Q19HU5	
Q19HU6	
Q19HU7	
Q19HU8	
Q19HV1	
Q19HV6	
Q19HV8	
Q19HV9	
Q19HW2	
Q19HW3	
Q19HW4	
Q19HW6	
Q19HX0	
Q19HX1	
Q19HX2	
Q19HX4	
Q19HX7	
Q19HY0	
Q19HY2	
Q19HY6	
Q19HZ0	
Q19HZ2	
Q19I02	
Q19I05	
Q19I08	
Q19I10	
Q19I16	
Q19I32	
Q19I39	
Q19I41	
Q19I54	
Q19I55	
Q19I58	
Q19I61	
Q19I62	
Q19I63	
Q19I67	
Q19I68	
Q19I76	
Q19I77	
Q19I84	
Q19I86	
Q19I89	
Q19I94	
Q19IA7	
Q19IB7	
Q19IC5	
Q19IC6	
Q19IE2	
Q19IE3	
Q19IE6	
Q19IF1	
Q19IF4	
Q19IF5	
Q19IF7	
Q19IG4	
Q19IG8	
Q19IG9	
Q19IH5	
Q19IH8	
Q19II0	
Q19II3	
Q19IJ1	
Q19IJ3	
Q19IJ6	
Q19IK5	
Q19IK6	
Q19IK8	
Q19IL0	
Q19IL3	
Q19IL6	
Q19IM6	
Q19IM7	
Q19IM8	
Q19IM9	
Q19IN0	
Q19IN1	
Q19IN2	
Q19IN3	
Q19IN4	
Q19IN6	
Q19IN7	
Q19IP0	
Q19IP3	
Q19IP5	
Q19IP6	
Q19IQ0	
Q19IQ4	
Q19IQ5	
Q19IQ6	
Q19IQ8	
Q19IR9	
Q19IS0	
Q19IS4	
Q19IS6	
Q19IT3	
Q19IT5	
Q19IT6	
Q19IU1	
Q19IU3	
Q19IU4	
Q19IU5	
Q19IU6	
Q19IU7	
Q19IU8	
Q19IV0	
Q19IV7	
Q19IV9	
Q19IW5	
Q19IW9	
Q19IY1	
Q19IY2	
Q19IY3	
Q19IY5	
Q19IY7	
Q19IY9	
Q19IZ1	
Q19IZ2	
Q19J01	
Q19J04	
Q19J06	
Q19J07	
Q19J13	
Q19J14	
Q19J16	
Q19J24	
Q19J25	
Q19J28	
Q19J29	
Q19J39	
Q19J41	
Q19J48	
Q19J60	
Q19J75	
Q19J79	
Q1EBS5	
Q1EBS9	
Q1EBT3	
Q1EBT7	
Q1EBU3	
Q1EBU8	
Q1EBW4	
Q1EC50	
Q1EC71	
Q1ECD0	
Q1ECD6	AT5G23510;
Q1ECE2	
Q1ECF9	
Q1ECG7	AT5G47830;
Q1ECH9	
Q1ECJ5	
Q1ECK0	
Q1ECL9	
Q1ECN0	
Q1ECQ5	AT4G02485;
Q1ECQ9	AT5G65740;
Q1ECR0	
Q1G2Y2	AT1G52857;
Q1G2Y3	AT2G34185;
Q1G2Y4	AT1G10588;
Q1G2Y7	AT5G55520;
Q1G2Y8	
Q1G2Z3	AT4G16180;
Q1G2Z6	AT3G23370;
Q1G2Z7	AT3G15605;
Q1G2Z8	AT3G15605;
Q1G2Z9	AT1G51770;
Q1G300	
Q1G302	
Q1G303	
Q1G304	AT4G33585;
Q1G305	
Q1G306	
Q1G308	
Q1G310	
Q1G312	
Q1G313	
Q1G314	
Q1G315	
Q1G316	AT4G11845;
Q1G319	
Q1G320	AT2G24692;
Q1G321	
Q1G322	
Q1G323	
Q1G324	AT1G80555;
Q1G325	
Q1G326	
Q1G327	
Q1G328	
Q1G355	AT2G25409;
Q1G356	AT1G23915;
Q1G357	
Q1G358	
Q1G360	
Q1G361	
Q1G363	AT5G20310;
Q1G365	
Q1G366	
Q1G367	AT5G65005;
Q1G368	
Q1G369	
Q1G370	
Q1G371	AT5G56452;
Q1G374	AT5G34869;
Q1G375	
Q1G376	
Q1G377	
Q1G378	AT5G11412;
Q1G379	
Q1G380	
Q1G381	
Q1G383	AT4G24204;
Q1G384	
Q1G385	AT4G14358;
Q1G386	
Q1G387	AT4G09462;
Q1G388	AT4G08691;
Q1G389	
Q1G390	AT4G03945;
Q1G391	AT4G00893;
Q1G393	
Q1G394	
Q1G395	AT3G55252;
Q1G396	
Q1G397	
Q1G398	AT3G46666;
Q1G3A0	AT3G43432;
Q1G3A1	
Q1G3A2	AT3G28899;
Q1G3A3	AT3G28223;
Q1G3A4	AT3G27999;
Q1G3A6	
Q1G3A9	
Q1G3B1	
Q1G3B2	AT3G13437;
Q1G3B3	
Q1G3B4	
Q1G3B5	AT2G44470;
Q1G3B6	
Q1G3B7	
Q1G3B9	
Q1G3C0	AT2G27229;
Q1G3C1	
Q1G3C2	
Q1G3C3	AT2G19146;
Q1G3C5	AT2G17905;
Q1G3C6	
Q1G3C7	AT2G13547;
Q1G3C8	
Q1G3C9	
Q1G3D0	
Q1G3D1	
Q1G3D2	AT1G06000;
Q1G3D4	
Q1G3D5	
Q1G3D6	
Q1G3D9	
Q1G3E0	
Q1G3E1	AT1G48745;
Q1G3E3	AT1G47497;
Q1G3E4	
Q1G3E5	
Q1G3E6	
Q1G3E8	AT1G35255;
Q1G3F1	AT1G15885;
Q1G3F4	
Q1G3F7	AT5G19485;
Q1G3F8	AT5G16486;
Q1G3F9	
Q1G3G4	AT5G57567;
Q1G3G5	
Q1G3G6	AT5G53486;
Q1G3G7	
Q1G3G9	
Q1G3H0	
Q1G3H7	AT5G04347;
Q1G3H9	
Q1G3I1	AT4G18501;
Q1G3I3	
Q1G3I6	AT4G14104;
Q1G3I7	AT4G12382;
Q1G3J0	
Q1G3J2	AT4G09465;
Q1G3J3	
Q1G3J4	
Q1G3J6	
Q1G3J7	
Q1G3J8	
Q1G3J9	
Q1G3K0	AT4G03635;
Q1G3K1	AT4G03566;
Q1G3K2	
Q1G3K4	AT4G33467;
Q1G3K5	
Q1G3K6	
Q1G3L0	
Q1G3L2	
Q1G3L3	
Q1G3L4	
Q1G3L5	AT3G25716;
Q1G3L6	AT3G25573;
Q1G3L8	
Q1G3M1	AT3G20395;
Q1G3M2	AT3G19508;
Q1G3M6	
Q1G3M7	
Q1G3M8	
Q1G3N0	AT3G61028;
Q1G3N2	
Q1G3N3	
Q1G3N4	
Q1G3N6	AT3G51171;
Q1G3N9	
Q1G3P0	
Q1G3P1	
Q1G3P2	AT3G33528;
Q1G3P3	AT2G31425;
Q1G3P4	
Q1G3P7	
Q1G3P8	AT2G16676;
Q1G3Q1	AT2G15025;
Q1G3Q2	AT2G11815;
Q1G3Q3	
Q1G3Q5	AT2G12462;
Q1G3Q7	
Q1G3Q9	
Q1G3R0	AT2G07815;
Q1G3R3	AT2G43865;
Q1G3R5	
Q1G3R7	AT2G41342;
Q1G3R8	
Q1G3S0	
Q1G3S1	
Q1G3S2	
Q1G3S3	
Q1G3S4	
Q1G3S5	
Q1G3S6	AT2G02498;
Q1G3S7	AT2G02103;
Q1G3S9	
Q1G3T0	
Q1G3T3	
Q1G3T4	
Q1G3T6	
Q1G3T8	AT1G25422;
Q1G3U0	
Q1G3U1	AT1G24147;
Q1G3U2	AT1G23965;
Q1G3U3	
Q1G3U4	
Q1G3U7	
Q1G3U9	
Q1G3V0	
Q1G3V1	AT1G12064;
Q1G3V2	
Q1G3V3	AT1G11362;
Q1G3V4	
Q1G3V5	
Q1G3V6	
Q1G3V7	
Q1G3V8	
Q1G3W0	
Q1G3W1	
Q1G3W3	
Q1G3W6	
Q1G3W7	
Q1G3W8	AT1G06148;
Q1G3W9	
Q1G3X0	
Q1G3X2	
Q1G3X3	
Q1G3X8	
Q1G3X9	AT1G65483;
Q1G3Y2	AT1G61575;
Q1G3Y3	AT1G62421;
Q1G3Y6	
Q1G3Y7	AT1G55928;
Q1G3Y8	
Q1G3Y9	AT1G52342;
Q1G3Z0	AT1G53635;
Q1G3Z2	
Q1G3Z3	AT1G47278;
Q1G3Z4	AT1G47265;
Q1G3Z5	
Q1G3Z6	AT1G43171;
Q1G3Z7	
Q1G3Z8	
Q1G3Z9	
Q1G400	AT1G04555;
Q1G401	
Q1H544	
Q1H551	
Q1H555	
Q1H557	
Q1H563	
Q1H568	
Q1H594	
Q1H5A5	AT5G18760;
Q1H5A8	
Q1H5B1	
Q1H5B2	
Q1H5B6	
Q1H5D6	
Q1H5E5	
Q1H5F3	
Q1H5F4	
Q1H5G2	
Q1H5G7	
Q1JPM3	AT1G77250;
Q1JPP0	
Q1KN27	
Q1KN28	
Q1KN29	
Q1KN30	
Q1KN31	
Q1KN32	
Q1KN33	
Q1KN34	
Q1KN36	
Q1KN37	
Q1KN38	
Q1KN40	
Q1KN41	
Q1KN42	
Q1KN43	
Q1KN44	
Q1KN45	
Q1KN46	
Q1KN47	
Q1KN48	
Q1KN49	
Q1KN50	
Q1KN51	
Q1KN52	
Q1KN53	
Q1KN55	
Q1KN56	
Q1KN59	
Q1KN60	
Q1KN61	
Q1KN63	
Q1KS76	
Q1KS77	
Q1KS78	
Q1KS79	AT2G23160;
Q1KS82	
Q1KS87	AT1G71280;
Q1KS89	
Q1KS94	
Q1KS95	AT1G10095;
Q1LYT2	
Q1LYU7	
Q1LYV5	
Q1LYW5	
Q1LYX3	
Q1LYZ1	
Q1PDF2	AT5G67550;
Q1PDF5	AT5G66970;
Q1PDF8	AT5G66020;
Q1PDG7	
Q1PDH2	
Q1PDH3	
Q1PDH9	AT5G58180;
Q1PDI0	
Q1PDI7	AT5G56325;
Q1PDJ2	
Q1PDJ5	
Q1PDK3	AT5G52140;
Q1PDK5	
Q1PDK6	
Q1PDL1	AT5G50115;
Q1PDL3	
Q1PDL6	AT5G48550;
Q1PDL7	
Q1PDM1	
Q1PDM3	AT5G46380;
Q1PDN6	AT5G43240;
Q1PDN7	
Q1PDP3	
Q1PDR4	
Q1PDS2	
Q1PDS3	
Q1PDS6	
Q1PDT1	
Q1PDT2	AT5G26090;
Q1PDT4	AT5G25970;
Q1PDT5	AT5G25960;
Q1PDU3	
Q1PDU4	AT5G22600;
Q1PDU7	
Q1PDV3	AT5G18730;
Q1PDV7	AT5G18510;
Q1PDW1	
Q1PDW7	
Q1PDW8	AT5G14860;
Q1PDW9	
Q1PDX3	AT5G12460;
Q1PDX4	AT5G12340;
Q1PDY1	
Q1PDY3	
Q1PDY4	
Q1PDY7	AT5G07930;
Q1PDZ2	
Q1PDZ3	AT5G07380;
Q1PDZ4	
Q1PDZ6	
Q1PDZ7	AT5G06520;
Q1PDZ9	AT5G05350;
Q1PE00	
Q1PE01	
Q1PE04	AT5G02920;
Q1PE06	
Q1PE07	
Q1PE08	
Q1PE09	AT4G39753;
Q1PE18	
Q1PE19	
Q1PE27	AT4G33900;
Q1PE31	AT4G30830;
Q1PE44	
Q1PE50	AT4G25930;
Q1PE54	AT4G23090;
Q1PE57	AT4G22430;
Q1PE65	
Q1PE66	
Q1PE67	AT4G19080;
Q1PE68	AT4G18920;
Q1PE70	
Q1PE71	
Q1PE73	
Q1PE74	
Q1PE75	AT4G17580;
Q1PE76	
Q1PE77	
Q1PE78	AT4G15715;
Q1PE79	
Q1PE80	AT4G15075;
Q1PE81	AT4G15050;
Q1PE83	AT4G14280;
Q1PE84	AT4G13690;
Q1PE85	
Q1PE91	AT4G12680;
Q1PE93	AT4G12350;
Q1PEA4	AT4G09850;
Q1PEA7	
Q1PEA8	
Q1PEA9	
Q1PEB0	AT4G08800;
Q1PEB1	AT4G08025;
Q1PEB2	AT4G06536;
Q1PEB3	
Q1PEB6	AT4G04650;
Q1PEB7	
Q1PEB9	
Q1PEC2	
Q1PEC3	
Q1PEC7	
Q1PED5	
Q1PED9	AT3G59190;
Q1PEE0	
Q1PEE4	AT3G57370;
Q1PEE7	AT3G56890;
Q1PEF1	
Q1PEF3	
Q1PEF5	
Q1PEF7	AT3G52700;
Q1PEG0	
Q1PEG5	AT3G50580;
Q1PEG7	AT3G50170;
Q1PEH0	AT3G49460;
Q1PEH1	
Q1PEH2	
Q1PEH3	
Q1PEH5	AT3G47920;
Q1PEI2	
Q1PEI4	AT3G44716;
Q1PEI7	
Q1PEJ8	
Q1PEJ9	AT3G42550;
Q1PEK1	
Q1PEK2	AT3G29750;
Q1PEK3	AT3G29300;
Q1PEK4	AT3G29140;
Q1PEL2	AT3G26860;
Q1PEL9	AT3G25090;
Q1PEM2	AT3G24780;
Q1PEM3	AT3G24630;
Q1PEM8	AT3G24330;
Q1PEN2	AT3G22350;
Q1PEN5	AT3G21590;
Q1PEN6	
Q1PEN8	AT3G20690;
Q1PEP2	
Q1PEQ0	
Q1PEQ1	
Q1PEQ2	
Q1PEQ4	AT3G14670;
Q1PER3	AT3G11380;
Q1PER4	AT3G11060;
Q1PES0	
Q1PES3	AT3G07840;
Q1PES4	AT3G06970;
Q1PET2	AT3G05130;
Q1PET3	
Q1PET7	
Q1PEU2	
Q1PEU3	
Q1PEU5	
Q1PEU6	
Q1PEV1	
Q1PEV2	AT2G40780;
Q1PEV7	
Q1PEV9	AT2G39240;
Q1PEW0	
Q1PEW2	
Q1PEW5	
Q1PEW8	AT2G35280;
Q1PEX2	
Q1PEX4	
Q1PEX7	AT2G32310;
Q1PEX9	AT2G31840;
Q1PEZ2	
Q1PEZ4	
Q1PEZ8	AT2G26160;
Q1PF01	AT2G25270;
Q1PF02	
Q1PF03	
Q1PF04	
Q1PF05	
Q1PF07	AT2G24030;
Q1PF10	AT2G23900;
Q1PF11	
Q1PF13	AT2G23400;
Q1PF14	AT2G23210;
Q1PF25	
Q1PF28	
Q1PF29	AT2G20970;
Q1PF30	AT2G20805;
Q1PF36	AT2G20250;
Q1PF39	AT2G19980;
Q1PF47	AT2G18490;
Q1PF49	
Q1PF52	
Q1PF53	AT2G17750;
Q1PF57	
Q1PF58	AT2G16960;
Q1PF65	
Q1PF68	AT2G14800;
Q1PF71	
Q1PF72	
Q1PF73	AT2G14160;
Q1PF74	AT2G13770;
Q1PF76	
Q1PF78	
Q1PF79	
Q1PF80	
Q1PF82	
Q1PF83	AT2G10931;
Q1PF85	
Q1PF90	
Q1PF91	
Q1PF92	
Q1PF96	
Q1PFA5	AT2G02795;
Q1PFB1	
Q1PFB6	AT1G80660;
Q1PFC0	
Q1PFC1	
Q1PFC5	AT1G77405;
Q1PFD0	
Q1PFD2	
Q1PFE3	AT1G72080;
Q1PFE4	
Q1PFE5	AT1G70720;
Q1PFF1	
Q1PFF2	AT1G69100;
Q1PFF9	
Q1PFH4	AT1G62935;
Q1PFH5	
Q1PFH6	AT1G62530;
Q1PFH7	AT1G62350;
Q1PFI4	AT1G60400;
Q1PFI5	
Q1PFI8	AT1G59630;
Q1PFI9	AT1G59550;
Q1PFJ2	
Q1PFJ8	
Q1PFK2	
Q1PFK4	
Q1PFK5	AT1G54240;
Q1PFK6	
Q1PFK7	AT1G53705;
Q1PFK8	AT1G52950;
Q1PFK9	AT1G52790;
Q1PFL2	AT1G51490;
Q1PFL5	AT1G50770;
Q1PFL6	
Q1PFL9	
Q1PFM3	
Q1PFM5	
Q1PFM6	
Q1PFM7	AT1G47780;
Q1PFM9	AT1G47280;
Q1PFN1	AT1G45248;
Q1PFN2	
Q1PFN3	
Q1PFN5	
Q1PFN6	
Q1PFN7	
Q1PFN8	AT1G37140;
Q1PFP0	AT1G35365;
Q1PFP3	
Q1PFP6	
Q1PFP8	AT1G32980;
Q1PFQ1	AT1G31530;
Q1PFQ7	AT2G27160;
Q1PFR0	AT1G28630;
Q1PFR2	AT1G28630;
Q1PFR3	AT1G28630;
Q1PFR6	
Q1PFS0	
Q1PFS1	
Q1PFS7	AT1G24060;
Q1PFS8	AT1G23690;
Q1PFS9	
Q1PFT0	AT1G23590;
Q1PFT1	
Q1PFT2	
Q1PFT3	
Q1PFT4	
Q1PFT6	AT1G22330;
Q1PFT9	
Q1PFU0	AT1G21940;
Q1PFU9	
Q1PFV7	
Q1PFV8	AT1G15620;
Q1PFV9	AT1G15610;
Q1PFW1	AT1G15320;
Q1PFW4	
Q1PFW6	AT1G13310;
Q1PFW7	
Q1PFW9	
Q1PFX2	
Q1PFX7	
Q1PFY7	
Q1PFY9	
Q1PFZ3	
Q1PFZ6	
Q1RKP4	AT4G28820;
Q1WW71	
Q1WWI2	
Q1WWI8	
Q208N7	AT1G06460;
Q24JI3	
Q24JJ3	
Q24JN1	
Q24JN4	
Q27GK5	AT3G26510;
Q27GL4	AT2G07773;
Q27GM2	
Q27GM7	AT1G65040;
Q29PQ8	
Q29PR0	
Q29PS1	
Q29PT1	
Q29PU7	AT5G51390;
Q29PW8	
Q29PX7	
Q29PY0	
Q29PY2	
Q29PZ8	AT2G13960;
Q29Q00	AT4G39235;
Q29Q07	
Q29Q18	AT3G62620;
Q29Q32	
Q29Q44	
Q29Q48	
Q29Q53	
Q29Q69	
Q29Q72	
Q29Q74	
Q29Q75	AT4G19400;
Q29QA1	
Q29QA5	AT5G37478;
Q29QC1	
Q2F6I1	
Q2HIG1	
Q2HIG9	AT5G59000;
Q2HIH6	
Q2HII6	
Q2HIJ6	
Q2HIK0	
Q2HIM4	AT5G23760;
Q2HIQ2	
Q2HIQ5	
Q2HIR4	
Q2HIR8	
Q2HIS8	
Q2HIT4	
Q2HIT6	
Q2HIU0	
Q2HIU1	
Q2HIU8	
Q2HIV3	
Q2HIW3	
Q2HIW6	
Q2HIW8	
Q2L7C6	
Q2PQR9	
Q2V2R0	
Q2V2U0	
Q2V2V3	AT5G65158;
Q2V301	
Q2V323	
Q2V333	AT5G35195;
Q2V346	AT5G26622;
Q2V355	AT5G22791;
Q2V397	AT5G06043;
Q2V3A8	AT5G01881;
Q2V3E8	
Q2V3J8	AT4G10613;
Q2V3K5	AT4G08868;
Q2V3K6	AT4G08867;
Q2V3L5	AT4G03505;
Q2V3L6	AT4G02733;
Q2V3N1	AT3G59430;
Q2V3P0	AT3G55677;
Q2V3Q6	AT3G45577;
Q2V3S1	AT3G27340;
Q2V3T1	
Q2V3V8	AT3G14870;
Q2V3X0	AT3G11773;
Q2V3X5	AT3G08780;
Q2V3X9	AT3G06330;
Q2V3Y1	AT3G05741;
Q2V3Z5	AT3G01323;
Q2V421	
Q2V422	AT2G36410;
Q2V441	AT2G31425;
